"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"18338","Dress",0,4.375,199.875,167.6875,195.5,24.6875,0,0,41.3125,218.5625,217.875,214.5,75.375,0,0,74.0625,179.5625,219.8125,177,114.625,0,0,92.25,177.25,220.9375,176.4375,123.3125,0,0,88.8125,172.1875,222.3125,194.3125,108.5,0,0,0.6875,180.5,223.1875,211,0.25,0,0,0.3125,191.375,223.9375,206,0.125,0
"8488","Trouser",0,0,93.8125,189.4375,145.75,0,0,0,0,136,228,210.625,0,0,0,0,131.0625,177.9375,204.4375,0,0,0,0,94.0625,171.8125,160.9375,0,0,0,0,75.3125,135.75,135.75,0,0,0,0,63.1875,141,125.25,0,0,0,0,19.25,139.6875,76.4375,0,0
"47517","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,29.1875,150.6875,39,0.125,50.5625,17.5,86.125,183.5625,214.375,199.375,179.9375,153.8125,132.125,169.25,191.8125,201.625,187.25,193.1875,149.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43901","Sneaker",0,0,0,0,0,0,0,0,0.0625,0.0625,2.1875,0.25,0.0625,1.8125,0,0.0625,0.3125,102,175.9375,138.5625,52.3125,0.8125,7.125,88.4375,204.8125,205.9375,196.5,95,47.9375,132.9375,197.625,208.375,210.5,140.75,31.375,1.0625,2.875,0.875,0.75,0.875,6.5,6.625,0,0,0,0,0,0,0
"14145","Pullover",0,0.5,108.375,201.0625,111.8125,0.375,0,0,87.1875,230.3125,228.75,230.875,93.4375,0,0,159.8125,229.125,225.4375,229.75,164.125,0,0,177.3125,229.125,228.375,230.9375,173.9375,0,0,198.3125,230.25,228.75,230.0625,195.5,0,0,200.4375,225,228.4375,228.4375,207.5,0,0,149.375,147.875,153.75,149.9375,150.3125,0
"9581","Trouser",0,0,114.25,191.8125,160.125,0,0,0,0,154.9375,216.1875,203.6875,0,0,0,0,158.25,200.6875,199.75,0,0,0,0,129.5,171.75,176.9375,0,0,0,0,119.4375,147.875,173.3125,0,0,0,0,119.5625,120.5625,172.1875,0,0,0,0,100.8125,105.25,152.6875,0,0
"2834","T-shirt/top",0,0,148.625,83.5625,151.875,21.375,0,0,0,163.4375,170.3125,207.8125,2.125,0,0,0,148.6875,187.5,182.8125,0,0,0,0,144.8125,193,184.875,0.125,0,0,0,163.9375,197.25,191.6875,30.75,0,0,8.1875,203.1875,201.125,192.1875,76.8125,0,0,25.4375,174.25,71.875,148.9375,51,0
"13150","Pullover",0,35.9375,114,145.5625,121.625,55.1875,0.125,0,81.25,106.875,103,108.75,121.0625,0,0,99.0625,120.375,120.0625,124.3125,145.1875,4.5,0,140.5,130.9375,127.1875,129.3125,168.3125,16.5,0,164.625,132.625,136.75,132.875,177.3125,26.875,0,150.625,139.3125,145.5,142.0625,166.375,18.1875,0,109.3125,112.5,128.3125,116.5,136.375,10.625
"19780","Dress",0,35.1875,73.0625,65.4375,69.375,52.5,0,0,53.0625,77.5,80.625,71.4375,80.375,0,0,71.875,47.4375,77.3125,67.3125,71.9375,0,0,74.8125,63.25,90.125,87.25,74.9375,0,0,66.6875,81.1875,103.5625,116.6875,80.3125,0,0,26.6875,86.5,136.4375,118.0625,20.3125,0,0,32.625,86.9375,145.5,106.125,26.5,0
"36212","Shirt",0.0625,31.125,59.5625,51.375,64.625,35.75,0,6.875,44.875,54.1875,54.875,64.875,60,6.0625,1.625,38.75,43.625,46.5,43.0625,57.4375,0.1875,0,6.5625,45.3125,44.6875,57.125,15.75,0,0,11.0625,48.125,36.5,47.75,18.875,0,0,14.8125,48.75,47.625,44.9375,23.625,0.0625,0,8.375,43.875,46.125,51.75,13.75,0
"55793","Ankle boot",0,0,0,0,0,0,0,0,0,0,27.0625,100.5,23.875,22.5,0,0,0.125,88.75,220.5,224,113.375,0,0,5.8125,174.125,221.875,223.3125,155.9375,48.625,63.3125,106.625,174.625,215.3125,211.875,171.4375,76.125,140.5,175.75,173.3125,122.4375,193.375,148.1875,0,0,0,0,0,0,0
"56299","Ankle boot",0,0,0,0,0,0,0,0,0,0.0625,49.3125,115.8125,127.9375,51.875,0,0,0.625,109.125,186.6875,146.6875,88.3125,0,0.125,7.5,156.375,183.25,171.3125,129.8125,49.25,73.8125,155.4375,206.9375,159.6875,212.625,187.5625,112.875,178.375,200.4375,163.5625,102.0625,159.875,98,0,0,0,0,0,0,0
"19896","Dress",0,0,23.3125,147.25,109.1875,0,0,0,0,95.125,199,110.75,0,0,0,0,135.5,206.75,69.6875,0,0,0,0,152.6875,213,92.625,0,0,0,0,149.875,217.125,96.375,0,0,0,0,142.25,219.0625,64.3125,0,0,0,0,110.9375,198.5625,32.875,0,0
"2966","T-shirt/top",0.1875,25.9375,94.625,151.6875,117.875,43.6875,0.125,0.0625,114.25,110.75,102,99.5625,122.375,8.3125,7,110,110.75,68.0625,72.4375,115.0625,32,0,0.0625,103.5,65.5625,79.25,24.8125,0,0,0,96.375,78.8125,86.25,20.8125,0,0,0,124.25,113.25,110.5625,22.375,0,0,0.125,112.5,115.5,106.125,21,0
"8696","Trouser",0,0,100.125,183.125,116.875,0,0,0,0,124.3125,195.9375,145,0,0,0,0,104.3125,146.875,131.9375,0,0,0,0,84,97,122.875,0,0,0,0,75.4375,66.25,127.5,0,0,0,0,74.1875,69.8125,137.625,0,0,0,0,43.4375,52.9375,100.25,0,0
"9914","Trouser",0,0,56.3125,78.25,72.875,0,0,0,0,73.8125,94.6875,76.25,0,0,0,0,69.375,76.125,84,0,0,0,0,66.3125,65,88.875,0,0,0,0,67.0625,52.5625,117.0625,0,0,0,0,61.75,47.3125,127.625,0,0,0,0,57.4375,26.875,105.375,0,0
"25940","Coat",0,0,25.8125,142.5625,34.9375,0,0,0,0.0625,93.9375,98.6875,107.0625,5.25,0,0,8.5625,114.375,75.4375,83.1875,22.8125,0,0,29.125,122.375,113.0625,112.0625,18.4375,0,0,50.8125,149.3125,136.8125,98.1875,38.625,0,0,0,112.3125,147.5625,80.25,0,0,0,0.1875,53.4375,79.5,55.1875,0,0
"42722","Sneaker",0,0,0,0,0,0,0,0,0,0,0.25,16.0625,4.5625,0,0,0.125,0.5625,43.1875,168.3125,169.8125,147.75,5.4375,30.0625,63.3125,146.625,169.3125,160.3125,123.4375,46.0625,67.8125,81.3125,108,109.3125,110.625,89.5625,0.6875,8.1875,12.6875,13.8125,13.75,13.75,11.25,0,0,0,0,0,0,0
"47008","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,7.3125,58.0625,141.1875,129.5625,89.9375,8.25,67.5,180.3125,207.125,220.0625,220.875,168.6875,167.1875,194.1875,218.1875,218.625,218.625,219.3125,198.4375,0,9.5625,15.125,9.1875,8.25,16.125,14.75,0,0,0,0,0,0,0
"31218","Sandal",0,0,0,0,0,0,0,0,0,0.1875,28.625,30,21.25,13.875,0.0625,0.125,0.3125,97.9375,108.875,138.3125,122.75,10.1875,67.8125,116.0625,68.5,62.1875,87.6875,140.75,73.5,140.0625,147.5,107.5625,67.875,66.125,10.4375,31.25,65.5,72,50.125,0.375,0.3125,0,0,0,0,0,0,0,0
"22257","Dress",0,0,68.3125,135.1875,65.625,0,0,0,0,76.6875,126.625,75.1875,0,0,0,0,79.5625,155.125,82.4375,0,0,0,0,100.75,171.1875,98.1875,0,0,0,0,127.25,180.5625,120.125,0,0,0,0,145.375,191.5,140.125,0,0,0,0,135.75,156.625,124.25,0,0
"52865","Bag",0,0,0,0,0,0,0,57.875,106.125,105.375,109.875,111.5,116.8125,114.3125,102.25,130.5,138.9375,144.4375,142.1875,141.9375,161.9375,104.625,141.3125,151.6875,155.5625,159.375,155.875,167.6875,114.8125,211.875,222.625,221.9375,222.0625,227.4375,203.5,116.25,195.5625,204.6875,181.4375,175.4375,173.25,150.6875,15.875,17.3125,19.625,0,0,0,0.0625
"14001","Pullover",0.375,34.4375,82.9375,91.4375,74.75,25.1875,0.5,0.375,78.625,69.1875,66,67.8125,69.4375,0.25,3.8125,119.1875,83.625,75.3125,78.0625,115.75,0.0625,15.875,130.6875,79.6875,83.5,72.3125,113.25,12.5625,27.8125,111.5625,93.375,84.0625,84,107,22,39,105.8125,90.5625,88.625,86.375,90.75,31.5,39.6875,87.9375,31.5,35.25,24.5,75,37.3125
"5878","T-shirt/top",0,24.875,101,137.5,103.4375,23.4375,0.25,0,28.25,63.75,57.9375,59.375,24.125,0.125,15.25,95.625,72.875,64,72.5,72.4375,31.625,19.125,71.625,93.625,78.5,78.625,77,20.75,0.25,30.4375,80.8125,74.3125,70.0625,37.625,0,0,37.875,83.4375,82.6875,79.375,36.875,0,0,45,83,84.6875,79.5625,42,0.125
"39940","Shirt",0,7.625,62.5,140.625,90.9375,14.6875,0,0,84.0625,168.625,172.25,153.75,99.1875,0.125,0,101.1875,174.75,134.0625,151.1875,144.625,0,0,142.625,135.625,160.1875,142.875,177.8125,14,0,150.875,127.875,170.1875,177.75,161.0625,31.0625,0,126.3125,150.3125,152.0625,155.4375,152.1875,22.1875,0,70.875,126.0625,163.125,150.375,115.4375,18.0625
"54275","Ankle boot",0,0,0,0,11.8125,0.375,0.1875,0,0,0,27.3125,185.875,142.875,49.5625,0,0,0.4375,82.4375,189.6875,199.8125,90.625,0.3125,0.6875,9.25,148.625,198.5625,185.9375,91.3125,51.125,83.375,125.9375,182.5625,185.5625,175.5625,128.375,57.3125,128.125,159.125,144.375,131.25,135.25,105.0625,0,0,0.0625,0,2.3125,2.75,0.5
"20469","Dress",0,0,40,116.0625,60.8125,0,0,0,0,89.0625,97.5,104.1875,13.5625,0,0,0,38.9375,145.8125,71.0625,0.0625,0,0,0,47.1875,107.625,74.8125,0,0,0,0,55.125,119.1875,86.5,0,0,0,0,56.8125,123.3125,98.0625,0,0,0,0,56.125,125.375,92.375,0,0
"18053","Dress",0,36.25,122.25,93.5,146.125,26.5,0,0,62,130.625,159,140.25,49.6875,0,0,65.1875,88,98.75,121.75,68,0,0,60.875,140.5,95.25,124.3125,61.5,0,0,1.625,136.0625,128,136.1875,0.0625,0,0,0.375,139.5625,133.6875,151.1875,1.9375,0,0,0.1875,125,116.9375,133.0625,0.3125,0
"6865","Trouser",0,0,104.3125,191.25,154.875,0,0,0,0,147.5625,211.4375,193.9375,0,0,0,0,148,192.3125,185,0,0,0,0,139.8125,149.5625,183.625,0,0,0,0,142.5,108.3125,197,0,0,0,0,144.5625,66.125,201,0,0,0,0,137.25,48.625,188.6875,0,0
"48401","Bag",0,0,0.375,51,0.5625,0,0,0,0,18.4375,48,20.8125,1,0,0.1875,10.1875,74.75,28.0625,76.125,8.9375,0,19.8125,96.125,118.75,86.125,104.1875,107.9375,24.4375,98.625,119.8125,137.5625,148,121.6875,110.4375,60.3125,117.25,139.5625,161.0625,187.625,140,160.5,72.0625,95.1875,128.9375,162.125,163.0625,157.1875,169.8125,108.125
"9087","Trouser",0,0,90.875,208.875,139,0,0,0,0,104.75,221.5625,154.9375,0,0,0,0,91.125,193.125,145.5,0,0,0,0,57.5,169.5,115.875,0,0,0,0,71.6875,138.3125,128.1875,0,0,0,0,55,75.0625,108,0,0,0,0,52.4375,51.625,104.25,0,0
"38515","Shirt",0,18.625,114.4375,209.9375,93.0625,10.0625,0,0.1875,149.1875,210.375,208.625,204,126.125,0.3125,0,191.9375,217.125,214.5625,213.6875,161.25,0,0,222.9375,208.3125,216,211.4375,191.75,0,10.6875,206.9375,194.6875,214.3125,186,218.0625,0,17.1875,175.875,209.875,208.75,193.1875,192.1875,0,18.8125,111.375,103.9375,114.9375,86.5625,110.4375,5.4375
"39446","Shirt",0.0625,1,120.6875,127.4375,125.5625,25.9375,0.0625,9.1875,191.9375,230.375,226,229.875,210.375,45.5625,47.75,230.8125,231.375,222.75,223.5625,233.3125,118.4375,141.875,229.375,234.5625,224.6875,224.9375,234.375,186.8125,22.25,69.75,211.8125,225.375,227.875,105.125,21.875,0,12.875,231.6875,226.25,226.5625,66.5,0,0,14.375,134.5625,149.9375,139.625,49.4375,0
"19446","Dress",0,0,88.5625,138.125,66.625,0.125,0,0,0,60.0625,82.5625,41.8125,0.25,0,0,0,55.5625,68.3125,44.75,0.1875,0,0,0,65.8125,74.9375,54.25,0,0,0,2.1875,80.125,84,71.8125,0,0,0,12.9375,92.0625,70.8125,72.25,5.5,0,0,43.375,115.5625,135.0625,82.125,8.9375,0
"39283","Shirt",0.0625,38.625,75.125,19.1875,77.25,33,0,0.8125,78.4375,228.75,228.5,229.1875,55.0625,0.375,119.25,202.875,233.375,232.6875,233.1875,198.8125,85.125,153.75,199.5625,237.125,234.25,235.3125,168.25,102.1875,0.5625,71.0625,229.375,228.875,227.4375,56.6875,1.0625,0.125,108.375,227.625,225.9375,224.3125,97.4375,0.0625,0.375,53.375,129.5625,147.9375,133.5625,52.25,0.25
"24431","Coat",0,0.875,190.8125,232.375,210.4375,13,0,0,87.875,217.375,219.8125,230,123.5,0.25,0,149.25,212.6875,217.625,222.625,191.875,0,0,173.25,208.5,216.5625,222.9375,235.5,0.75,0,201.5,194.75,216,219.6875,237.25,18.875,0,202.125,187.5,216.5625,199,218.8125,30.0625,0,191.375,0.0625,0.125,0.5625,169.5,26.5625
"41248","Shirt",0,12.4375,86.5,226.6875,136,31.25,0,0,120.6875,194.4375,190.5625,198.4375,189.875,0,0,158.3125,209.9375,196.5,197.125,225.375,2.5625,0,180.6875,207.625,197.75,200.25,228.125,19.875,0,200.4375,178.75,197.1875,201.75,209.3125,39.9375,0,189.8125,167.375,196.4375,198.8125,196.9375,44.5625,0,103.625,126.4375,173.625,159.9375,100.875,17.0625
"41019","Shirt",0,14.25,0.75,16.5,34.125,65.125,0,0.25,62.3125,56.0625,102.625,194.6875,215.5,52.25,69.75,214.125,221.8125,210.0625,210.375,226.875,140.375,74.5625,228.125,216.5,212.125,211.1875,172.4375,47.125,0.3125,99.75,215.375,213.5625,211.6875,112.625,0.3125,0.6875,116.1875,222,217.1875,214.5,154,0.25,0.5,115.6875,201.1875,197.5,183.75,144,1.0625
"51642","Bag",0,0,0,0,0,0,0,0.25,53.8125,127.3125,131,129.9375,130.3125,86.25,30.0625,159.75,201.875,198,189.625,196.5625,169.875,108.125,203.625,204.875,204.125,199.75,197.6875,189.3125,163.1875,211.3125,214.375,210.875,199.8125,197.5,188.0625,66.5625,107,137.0625,137.6875,98.6875,97.875,64,0,0,0,0,0,0,0
"30873","Sandal",0,0,0.0625,0.4375,28.75,107.4375,29.9375,0,0,0.8125,63.3125,146.125,116.75,110.3125,0,0,1.3125,110.3125,0.5625,61.3125,203.6875,0.0625,0,0.5,70.375,127.1875,104.875,134.25,0.8125,24.0625,79.0625,4.75,91.5,2.8125,81.875,57.75,196.9375,217.5,170.3125,32.625,0.0625,73.5,24.125,113.75,154.5625,127.1875,0.0625,1.3125,62.1875
"58058","Ankle boot",0,0,0.625,73.4375,60.6875,69.4375,27.9375,0,0,0.9375,191.5625,220,193.9375,50,0,0,4.3125,223.375,214.4375,201.25,129.3125,0,0,52.3125,220.75,210.5625,191.0625,175.625,0.1875,0.5625,136.375,218.4375,205.625,170.6875,101.5625,71.25,119.625,214.9375,220.1875,147.5,44.875,71.0625,102.125,174,203.9375,176.75,9.4375,37.6875,66.75
"27219","Coat",0,1.5625,91.5,206.375,123.25,8.75,0,0,63.3125,218.8125,227.0625,211.375,107.125,0,0,113.5,230.5,208.4375,215.5,156.25,0,0,152.125,198.4375,218.75,193.0625,195.3125,0,0,176,192.5,220.6875,215.625,179.625,0,0,158.25,18.9375,39.4375,16.75,146.25,0,0,31.4375,0.125,0,0,42.1875,0
"8266","Trouser",0,0,91.1875,201.875,91.4375,0,0,0,0,131.1875,224,130.875,0,0,0,0,151.9375,213.875,149.625,0,0,0,0,160.0625,143.125,158.4375,0,0,0,0,162.75,129.125,162.5,0,0,0,0,182.125,127.5,183.25,0,0,0,0,206.875,110.1875,208.5625,0,0
"16410","Pullover",0.1875,89.9375,163.625,185.875,170.25,73.875,0.3125,26.4375,160.9375,134.5625,148.9375,179.5,172.6875,2.3125,50.8125,180.875,128.3125,111.875,151.8125,179.6875,27.625,68.125,176.5,129.9375,105.0625,45,184.375,45.9375,74.75,185.5625,171.4375,167.25,167.9375,179.4375,61.1875,78.6875,188.6875,178.9375,181,177.25,188,71.0625,57.625,142.4375,167.25,160.4375,162.125,156.625,54.3125
"52271","Bag",0,0,0.25,21.625,0.0625,0.1875,0,0,0,46.8125,33.4375,49.1875,0.25,0.0625,37.4375,91.1875,112.1875,95.375,113.4375,101.4375,56.0625,144.5,221.4375,161.9375,194.125,169.5625,208,137.1875,155.375,227.4375,164.6875,217.5,179.125,217.0625,144,57.0625,158.9375,154.625,175.125,178.875,134.625,37.75,0.0625,9.375,10.1875,17.375,5,0.0625,0.125
"942","T-shirt/top",0.25,73.125,178.3125,152.8125,182.375,111.375,0.375,1,190.5,206.5625,208.5625,208.25,211.5,30.375,59.625,209.25,202.6875,205.5,207.25,207.1875,109.75,11.6875,127.8125,201.375,203.375,204.75,165.1875,34.9375,0.0625,67.4375,200.375,202.625,204.4375,115.5,0.9375,0.75,103.4375,201.375,204,205,152.375,0.9375,1,125.625,185.25,185.9375,187.5,169.0625,0.875
"33759","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5625,19.25,0,0,29.8125,35.375,66.875,91.3125,80.5,2.5,39.4375,106.9375,0.3125,27.0625,35.8125,32.375,17.1875,44.9375,19.0625,19.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59019","Ankle boot",0,0,0,61.6875,162.375,114.875,73.5625,0,0,0,71.5,219.125,221.8125,103,0,0,0.25,90.0625,211.8125,212.375,68.125,0,0.1875,1.375,132.4375,216.6875,208.875,95.625,0.375,1.125,83.5625,188,210.4375,211.1875,141.3125,131.4375,145.5,175.625,211.75,207.125,206.875,166.1875,39.5625,105,132.125,95.9375,58.4375,139.9375,97.25
"44988","Sneaker",0,0,0,0,0,0,0,0,0,0.0625,0.125,4.6875,0.125,0.25,0,0.1875,11.9375,70.0625,62.5,28.1875,31.375,18.9375,56.75,95.625,123.75,132.6875,151.125,87.625,76.9375,85.0625,105.8125,87.5625,118.875,104.75,55.6875,0,23.75,21.875,25.25,11.1875,7.0625,3.125,0,0,0,0,0,0,0
"31427","Sandal",0,0,0,45.375,147.9375,167.1875,47.25,0,0,0.0625,22.9375,112.125,185.125,82,0,0,0,0.125,91.6875,133.375,0.375,0,0.0625,29.875,131.8125,228.0625,10.4375,66.9375,0.0625,0.9375,154.5,194.0625,199.8125,184.5625,203.4375,27.5625,117.1875,131.1875,175.5625,105.1875,155.9375,196.25,84.5625,150.8125,194.375,139.0625,1.375,129.8125,173.3125
"8501","Trouser",0,0,90.875,162.5625,97.3125,0,0,0,0,107.5625,152.8125,114.625,0,0,0,0,73.3125,115.5,77.375,0,0,0,0,70.4375,96.9375,65.4375,0,0,0,0,88.4375,78.875,88.1875,0,0,0,0,89.5,74.125,102.6875,0,0,0,0,55.6875,63.5625,76.875,0,0
"31688","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,18.3125,40.75,6.375,38,80.8125,1.1875,36.3125,48.9375,104.25,140.5,122.8125,2.0625,28.1875,50.125,44,104.25,97.875,106,84.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59685","Ankle boot",0,0,0,0,0,0,0,0,0,0,14.625,54.5625,11.6875,5.8125,0,0,0.25,96.3125,187.875,159.0625,134.25,0.4375,2.375,62.75,145.0625,149.75,183.25,122.75,67.9375,108.625,148.8125,146.125,166.125,165.625,126.1875,6.0625,13.75,27.8125,20.875,10.25,5.1875,6,0,0,0,0,0,0,0
"12517","Pullover",0,6.6875,152.875,204.8125,140.25,5.125,0,0,117.875,190.3125,185.3125,191.5,117.1875,0,0,162.9375,197.125,191.3125,193.625,162.125,0,0,181.1875,199.3125,191.4375,197.375,192.25,0,0,196,188.4375,190.0625,189.25,198.4375,0,0,181.6875,177,187.4375,181.5625,181.6875,0,0,138.875,133.625,144.875,140.875,140.375,0
"4351","T-shirt/top",0,0.875,68.8125,114.8125,66.3125,1.125,0,0,0.0625,122.6875,118.1875,125.125,0,0,0,0,130.9375,145.3125,131,0,0,0,0,135.8125,147.4375,141.4375,0,0,0,0.0625,156.875,149.5,166.1875,1.625,0,0,14.5625,164.75,154,171.0625,23.9375,0,0,4.9375,111.6875,153.5,133.25,8.3125,0
"30541","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5625,13.1875,0,0,0,0,39.125,94.4375,84.0625,113.3125,82,49.6875,39.25,48.375,80.8125,82.8125,85.25,72.3125,70.9375,61.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30971","Sandal",0,0,0,0.0625,0.0625,18.375,0.3125,0,0,0.625,28.6875,39.8125,60.5,5.0625,0,0,0.25,9.3125,25.625,34.875,48.25,0.0625,0.125,0.1875,0.375,30,66.0625,60.3125,7.0625,62.0625,54.5,27.375,73.125,66.75,57.75,43.9375,41.1875,48.375,53.3125,42.5625,64,48.625,16.8125,28.4375,37.125,14.3125,31.4375,50.0625,35.0625
"22865","Dress",0,0,104.125,93.4375,98.875,0,0,0,0,82.375,168.125,77.9375,0,0,0,0,59.8125,173.875,54.75,0,0,0,0,91.5,162.6875,87.5,0,0,0,0,101.875,186.25,99.25,0,0,0,0,112.4375,182.375,113.75,0,0,0,0,97.0625,187.4375,100.4375,0,0
"57926","Ankle boot",0,0,0,0,0,0,0,0,0,0.1875,9.5,5.8125,0,0,0.1875,0.8125,1.625,110,145.0625,138.9375,114.5625,67,92,146.625,187.6875,172.0625,181.4375,159.375,72.8125,165.375,214.4375,213.0625,165.625,213.125,163.875,0,0,1.0625,0,0.6875,22.625,12.75,0,0,0,0,0,0,0
"49171","Bag",0,0,12.875,47.875,32.0625,0.375,0.125,0.0625,0.625,53.25,1,51.625,1.375,0.0625,3.9375,41.9375,88.1875,35.0625,73.625,28.5625,9.75,81.4375,174.4375,158.1875,154.6875,153.4375,168.125,82.8125,84.0625,178.1875,179.25,175,175.75,184.75,112.25,75,180.1875,186,183.125,184.1875,189.875,117,73.5625,173.6875,186.1875,152.25,146.5625,144.8125,95.0625
"10554","Trouser",0,0,112.0625,178.3125,115.75,0,0,0,0,91.4375,156.8125,107.625,0,0,0,0,86.6875,127.25,95,0,0,0,0,62.8125,94.9375,70.625,0,0,0,0,61.25,57.0625,76.5,0,0,0,0,68,45.9375,105.5625,0,0,0,0,42.75,52.3125,86.5625,0,0
"28496","Coat",0,17.875,133.875,229.375,144.1875,12.1875,0,0,131.9375,235.125,228.625,236.0625,132.0625,0,0,160.3125,225,227.75,228.5,158.375,0,0,171.25,175.375,225.625,178.375,164.0625,0,0,171.875,220.3125,224.4375,220.4375,166.125,0,0,161.9375,225.125,225.1875,225.1875,157.0625,0,0,32.875,87.1875,151.625,108.875,32.375,0
"18465","Dress",0,2.5625,147.5,140.625,153.25,26.625,0,0,9.75,159,199.8125,184.6875,39.375,0,0,0.3125,109.125,212.875,160.5625,0.1875,0,0,0.0625,154.75,222.0625,198,0.25,0,0,0,173.125,226.75,218.5625,13.9375,0,0,0,204.6875,228.75,222.75,35.9375,0,0,0,186.5,199.6875,199.5625,42.9375,0
"33803","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.0625,7.6875,29.75,27.5,7.0625,0.8125,33.25,6.25,7.5,67.6875,5.125,20,39,59.875,58.75,50.75,83.3125,102.4375,67.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8603","Trouser",0,0,156.9375,195.0625,173.625,0,0,0,0,189,209.4375,204.125,0,0,0,0,190.0625,203.3125,202.9375,0,0,0,0,183.5,167.3125,194.9375,0,0,0,0,179.1875,130.8125,190.75,0,0,0,0,179,97.375,192.625,0,0,0,0,156,60.125,172.5,0,0
"6008","Trouser",0,0,91.9375,178.875,135.6875,0,0,0,0,108.875,196.5625,132.8125,0,0,0,0,125.875,138.9375,136.5,0,0,0,0,137.625,40.75,107.6875,0,0,0,0,137.375,26.875,115.75,0,0,0,0,152.0625,40.8125,154.875,0,0,0,0,114.1875,48.25,149.75,0,0
"44437","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,4.1875,49.25,113.3125,148.6875,23.25,12.9375,77.4375,190.3125,211.3125,207.1875,209.4375,176,112.5,7.625,73.75,116.75,132.125,130.1875,122.5,100.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38548","Shirt",0,6.25,47.1875,198.6875,79.8125,14.25,0.0625,0,74.6875,108.6875,124.8125,120,107.0625,0,0,98.1875,103.9375,112.375,120,128.6875,0.3125,0,109.875,109.625,114,120.125,139.875,10.625,0,120.875,105.25,119.5,131.1875,117.1875,17.5625,0,118.625,100,122.25,143,92.3125,17.5625,0,66.6875,89.8125,119.3125,120.875,63.625,6.625
"13558","Pullover",0.125,9.125,60.8125,91.5625,50.0625,6,0.125,0.8125,59.3125,43.1875,36.75,33.8125,34.5,0,6.5625,94.375,41.875,37.875,22.6875,57.625,1.9375,10.125,106.625,35.125,39.75,28.5,56.9375,5.625,9.75,61.9375,38.9375,37.4375,19.5,56.625,4.375,4.4375,48.4375,34.4375,32.8125,18.9375,46.625,8.875,1.75,41.375,21.625,23.3125,16.125,23.6875,0.875
"3956","T-shirt/top",0.125,89.4375,159.4375,140.6875,156,78.0625,0.125,0.4375,185.1875,173.875,173.875,174,174.9375,0,25.75,203.3125,179.25,176.0625,181.4375,182.1875,19.0625,0.3125,36.875,179.9375,177.5,183.25,8.9375,0.125,0,28.625,180.3125,178.625,179.75,14.25,0,0,22.9375,180.1875,178.6875,178.875,17.25,0,0,18.75,164.75,163.0625,160.875,23.5,0
"17191","Pullover",0.0625,4.8125,136.375,203.5625,147,3.1875,0.3125,0.125,142.6875,186.3125,143,189.5625,142.625,0.0625,2.25,195.1875,175,177.75,169.875,191.75,4.5625,19.125,185.4375,164.0625,175.9375,178.8125,166,31.625,22.9375,142.6875,155.75,163.375,168.0625,129.5625,48,18.5,107.5625,138.25,136.4375,130,103.3125,52,2.5625,68.875,112.4375,116,119,57,38.125
"45689","Sneaker",0,0,0,0,0,0,0,0,0,0,0.375,49.5625,16.25,22,0,0,0,50.625,204.6875,171.5,119.6875,0.3125,5.25,68.375,189,179,144.3125,143.4375,67.4375,130.25,206.8125,168.75,146,141.5,88.9375,59.3125,67.4375,75.625,63.9375,50.9375,7.9375,0.9375,0,0,0,0,0,0,0
"42287","Sneaker",0,0,0,0,0,0,0,0,0,0,0.0625,11.0625,28.9375,0,0,0,0,9,178.125,208.9375,51.625,0,0.75,33.75,161.25,226.9375,230.3125,179.1875,62.0625,165.8125,220.9375,234.4375,236.25,233.375,188.75,27.125,47.5,56.4375,48.1875,40.8125,37.6875,28.5625,0,0,0,0,0,0,0
"51511","Bag",0,0,0.6875,90.9375,0.875,0,0,0,0,24.5625,78.875,27.4375,0,0,0,0.375,61.625,4.375,72.5625,0.125,0.0625,0,49.125,182.5625,183.0625,193.1875,80.75,0,0,52.6875,193.9375,183.0625,193.75,75.1875,0,0.1875,55.875,206.5625,199.0625,206.9375,85.9375,0,5.0625,92.375,162.75,159.0625,160.5625,109.0625,14.375
