"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"25565","Coat",0,0,107.9375,193.5,115.125,0,0,0,0,180.75,226.9375,193.25,0,0,0,0,214,229.9375,218.8125,7.4375,0,0,17.375,224.375,226.6875,213.375,32.6875,0,0,41.4375,222.9375,107.5625,224.75,27.1875,0,0,9.25,179.5625,0.5,115.5,0.125,0,0,0.3125,76.875,0.9375,41.8125,0.0625,0
"556","T-shirt/top",0.0625,19.6875,51.625,77.5,59.875,32,0,0,86.75,96.5625,125.5625,110.3125,73.125,11.8125,7.875,78.8125,57.6875,89.25,42,68.625,19.9375,0,15.8125,107.9375,92.0625,83.3125,30.875,0.0625,0,13.5625,121.625,157.1875,126.3125,27.5,0,0,14.75,129.8125,111.6875,119.4375,24.5,0,0,9.375,83.625,61.5,65.6875,28.75,0
"56347","Ankle boot",0,0,0.6875,25.375,55.75,43,9.75,0,0,1.125,89.25,158.25,163.3125,56.3125,0,0,1.1875,128.9375,160.625,180.25,94.75,0,0.25,16.5,133.5,163.8125,171.3125,131.4375,0.125,1.0625,75.8125,129.1875,172.4375,133.625,107.625,27.3125,71.375,110.0625,142.6875,91.1875,36.1875,116.625,49.8125,77.3125,83.625,59.75,0.3125,20.25,65.375
"1046","T-shirt/top",0.375,116.3125,189.25,181.3125,194.125,113.4375,0,46.0625,235.0625,193.75,181.5625,217.375,234.8125,41.4375,56.5625,214.8125,203.625,191.5,194.875,217.5,63.3125,0.5625,23.25,235.9375,231.375,232.75,90.9375,0.5,0,24.0625,236.875,232.4375,232.875,91.875,0,0,25.5625,235.25,233.6875,233.125,88.375,0,0,25.6875,221.5,219.75,217.4375,82,0
"49535","Bag",0,0,7.25,90.25,8.8125,0,0,0.9375,0.1875,69.4375,8.3125,69.0625,0.5,0.625,64.75,132.625,137,127.375,161.625,99.8125,77,110.9375,137.4375,170.9375,171.125,194.625,214.625,153,162,151.25,187.25,204.625,213.0625,210.0625,128.625,167.4375,197.9375,199.6875,201.1875,205.625,206.375,125.0625,115.75,139.5625,147.9375,162.75,140.625,134.625,84.0625
"43928","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,29.25,65.1875,82.5625,2.875,30.0625,22.6875,48.375,86.4375,112.8125,127.625,117.5625,114.625,44.5,61.6875,76.25,84.5625,81.125,79.75,74.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8794","Trouser",0,0,105.1875,138.625,75.9375,0,0,0,0,103.875,121.5,79.4375,0,0,0,0,74.4375,60.625,62.5,0,0,0,0,52.625,49.6875,48.875,0,0,0,0,42.875,47,70.375,0,0,0,0,39.5625,73.6875,109.1875,0,0,0,0,20.625,99.9375,94.5625,0,0
"14861","Pullover",4.8125,69.75,71.4375,88.3125,67.6875,54.875,0.1875,36.875,103.625,73.0625,66.375,66,81.875,18.9375,62.125,146.25,97.5625,77.5,80.4375,127.0625,46.8125,47.5625,104.5,106.875,78.9375,86.4375,102.6875,41,0.125,19.25,98.875,78.25,81.5,21,0,0.125,37.4375,87.75,83.625,80,44.5625,0.125,0.1875,46.9375,89.9375,92.375,88.6875,43.0625,0.1875
"55987","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.0625,32.9375,0,21.4375,0,0,0,45.9375,213.375,210.1875,118.3125,0.375,0.5625,24.3125,142.4375,210.75,221.875,145,91.75,105.0625,155.5,215.875,206,213.8125,175.4375,53.0625,111.5,131.1875,120.3125,96.625,146.4375,109.25,0,0,0,0,0,0,0
"29764","Coat",0,0.8125,118.4375,185.1875,165.5625,0.375,0,0,62.625,191.625,182.0625,169.25,108.625,0,0,105.6875,195.1875,166.75,162.125,177.9375,0,0,136.5,167.25,165.25,161.25,185.0625,14.0625,0,157.375,152.6875,176.5,171.125,153.5,31.9375,0,146.25,177.875,180.875,166.75,162.3125,38.9375,0,98.0625,34.0625,53,51.6875,91.8125,23
"44360","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.125,59.125,62.875,0.5625,11.75,37.125,75.3125,144.3125,184.625,187.4375,132.875,142.4375,67.6875,98.25,111,114.25,116.5,116.5,96.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28052","Coat",0,0.1875,133.25,213.125,92.3125,0.25,0,0,29.9375,229.125,230.1875,223.6875,0.25,0,0,57.75,232.0625,232.8125,233.25,34,0,0,75.5,233.125,234.125,233.125,64.25,0,0,67.3125,206.25,234.5,177.5625,59.0625,0,0,0.5,175.375,236.125,135.375,0.5,0,0,0.1875,134.8125,216.6875,49.25,0.0625,0
"5254","T-shirt/top",0,0.375,80.75,185.8125,113.375,6.5625,0.0625,0,117.6875,195.25,193.6875,198.25,163.3125,0,0,163.875,194.125,190.5,191.0625,203.25,9.375,0,86.1875,177.625,193.3125,196.5625,102,11.875,0,0.375,147.125,193.4375,194.9375,0.3125,0,0,1,153.3125,195.0625,196.1875,3.4375,0,0,1.3125,140.25,187.9375,176.4375,8.75,0
"29965","Coat",0.125,6.125,104.4375,207.3125,52.9375,2.3125,0,0.25,163.4375,184.375,180.5625,173.6875,121.3125,0.3125,6.625,206,196.4375,186.125,175.4375,164,0,20.5,220.8125,198.25,190.125,170.25,181.4375,0,29.125,201.125,204.4375,193.5,175.375,178.5,3.125,32.75,173.6875,207.125,202.5625,206.1875,130.375,14.9375,40.5625,136.25,191.875,191.1875,186.3125,95.3125,33.3125
"54496","Ankle boot",0,0,0,0,0,0,0,0,0,0,33.4375,140.8125,141.75,94.9375,0,0,0.0625,46.3125,151.1875,152.875,94.125,0,0.125,5.375,93.0625,153.6875,135,81.75,24.1875,39.25,92.5,151.125,148.5625,150.3125,100.375,107.75,160.5625,146.75,168.25,165.3125,191.625,153.5625,0.375,9.4375,49.6875,9.0625,18.3125,48.25,33.0625
"43089","Sneaker",0,0,0,0,0,0,0,0,0,0.125,0.0625,7.875,0.1875,0.0625,0,0,0.4375,75.9375,89.875,12.6875,45.6875,0.3125,7,88.0625,132.5,155.3125,160.8125,86.4375,69.4375,104.125,127.25,154,142.1875,142.6875,89.75,0.75,0,0,0.3125,6.6875,10.0625,8.375,0,0,0,0,0,0,0
"20000","Dress",0,0,72.3125,150.5625,67.75,0.0625,0,0,2.5625,124.3125,109.0625,113.5,21.9375,0,0,26.5,125.375,115.8125,122.5,39.1875,0,0,33.875,124.25,96.5,125.25,57.0625,0,0,36.25,119.5,105.625,107.5625,74.375,0,0,2.5625,83.375,105.875,100.25,0.25,0,0,0.125,81.875,104.25,101.9375,0,0
"24494","Coat",0,0.5625,99.6875,203.625,56,0,0,0,39.375,188.125,198.5,170,28.875,0,0,135.6875,207.5625,203,206.25,116.875,0,0,168.75,205.6875,199.8125,206.1875,158.8125,0,0,192.1875,207,201.375,206.0625,184.1875,0,0,193,203,200.8125,202,190.5625,0,0,134.75,175.1875,186.375,170.8125,149,0
"33056","Sandal",0,0,0,0,0,0,0,0,0,0.125,19.5625,33.5625,38.5625,41.125,0,0,2.3125,69.75,70.5,84.4375,55.5625,0,0,20.625,52,51,74.375,69.875,1.375,11.1875,52.75,102.8125,77.1875,81.1875,74.25,35.9375,74.375,101,67.625,0.4375,59.6875,62.3125,0,0,0,0,0,0,0
"28790","Coat",0,1.3125,141.625,214.3125,168.375,4.9375,0.0625,0.3125,132.5,200.5625,197.8125,194.625,164.6875,2.3125,0,210.0625,203.8125,195.5,188.6875,204.5625,39,10.9375,220.1875,216.0625,209.375,202.5,212.6875,62.125,28.625,204.75,225,219.125,210.8125,201.375,81.5,37.125,182.5625,229.3125,221.3125,209.6875,187.9375,83.4375,41.75,134.625,128.875,145,129.25,106.25,83.25
"35421","Sandal",0,0,0,0,0,0,0,0,0,0.1875,0,4.625,0.1875,11.375,0.0625,0.0625,25.4375,152.25,125.1875,64.6875,89.25,68.375,96.5625,186.875,166.0625,192.6875,175.5,127.8125,140.5625,178.4375,163.875,149.0625,168.25,191.5,159.8125,0,8.0625,18.3125,4.9375,5.9375,18.1875,5.6875,0,0,0,0,0,0,0
"53149","Bag",0,0,0,0,0,0,0,55.6875,175.3125,167.9375,168.3125,171.6875,174.5,180.875,110.375,206.1875,201.625,197.5625,196.1875,197,193.5625,116.625,215.3125,199.5,191,187.375,185.75,184.3125,135.375,214.625,207.6875,210.125,202.75,196.6875,182.9375,92.8125,187.4375,199.5,204.0625,209,204.75,143.75,0,0,0,0,0,0,0
"33121","Sandal",0,0,0,0,0,0,0,0,0,0.5,59.375,81.8125,103.3125,59.25,0,0.125,46.1875,123.5625,135.875,85.1875,4.25,0.625,26.9375,83.8125,122.5,120.1875,119.125,134.5625,63,119.5625,143.75,173.8125,177.1875,182.4375,108.25,109.125,159.5,165.75,165.875,178.8125,176.125,88.4375,2.0625,34.875,40.3125,27.6875,11.5,2.8125,0
"30169","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.125,25.625,10.5625,0,0,0,61.75,87,96.875,192.3125,124.875,28.3125,22.4375,35.75,91.5625,112.75,105.5625,104.9375,109,85.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4831","T-shirt/top",0,72.375,143.6875,85.25,126.375,115.875,0,0,51.0625,182.75,184.5,177.3125,109,0,0,94.125,177.5625,175.625,171.4375,130,0,0,103.5,174.6875,174.0625,170.875,135.75,0,0,107.0625,175.4375,174.375,172.5,138.4375,0,0,116.5625,178.875,177.125,177.3125,145.5,0,0,96.5,151.875,154.125,155.25,120.1875,0
"46631","Sneaker",0,0,0,0,0,0,0,0,0,0,1.0625,11.375,0.125,0,0,0,0,41.375,79.6875,3.6875,6.875,0.4375,18.125,59.4375,95.125,132.875,124.5625,54.375,84.9375,123.5,134.3125,97.5625,103.625,91.5,52.9375,35.0625,75.9375,83,80.1875,79.9375,77,73.75,0,0,0,0,0,0,0
"58665","Ankle boot",0,0,0,0,0,0,0,0,0,0,40.3125,121.0625,127,102.625,0,0,0.5,106.875,202.625,186.9375,144.3125,0.4375,0.4375,31,184.625,191.625,202.8125,146.875,96.3125,121.8125,191.875,189.5,201.6875,205.375,178.75,134.3125,177.1875,192.5625,160.875,102.375,188.6875,149.9375,0,0,0,0,0,0,0
"35481","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,23.6875,56.625,23,16.0625,39.875,0.625,48.1875,50.25,18.4375,104.5,86.0625,14.0625,52.3125,78.9375,63.75,58.6875,90.625,101.5625,62.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59088","Ankle boot",0,0,0,0,0,0,0,0,0,0,1.875,64.125,37.5,54.375,0,0,0,48.625,202.9375,216.8125,95.8125,0,0,4.5625,147.1875,197.625,213.875,108.9375,38.4375,59.5625,141.25,213.875,210.625,198.9375,152.1875,97.625,155.25,201.625,174.0625,108.875,210.5,173.4375,0,0,0,0,0,0,0
"20662","Dress",0,0.5,69.875,0.5625,68.5625,0.5,0,0,0.75,129.375,187.0625,188.4375,0.6875,0,0,0.3125,102.8125,169.0625,139.5,0.3125,0,0,0.1875,149.25,232.1875,200.4375,0.375,0,0,0,211.8125,240.5625,238.875,11.375,0,0,6,237.5625,243.125,241.625,43.375,0,0,33.125,214.9375,214,216.75,52.9375,0
"27838","Coat",0,20.5,104.625,192.8125,116.875,25.4375,0,0.1875,97.3125,167.75,165.4375,166.875,99.6875,0.3125,0,138.4375,174.625,161.5625,163.4375,143.3125,0,0,178.9375,160.5625,168.6875,170.4375,183.5625,0,3.3125,199.9375,161.875,171.4375,166.75,186.5625,3.4375,15.4375,180,139.875,152.8125,150.4375,178.1875,9.3125,18.6875,118.125,1.0625,0.75,0.75,132.625,20.6875
"22310","Dress",0,0,47.5625,73.8125,20.625,0,0,0,0,56.625,160.125,19.75,0,0,0,0,72.9375,154.625,37.375,0,0,0,0,96.0625,148.25,48.125,0,0,0,0,98.5,153.6875,50.625,0,0,0,0,92.625,161.75,53.3125,0,0,0,0,89.4375,166,54.25,0,0
"55785","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.0625,9.75,2.9375,1.375,0,0,3.75,51.3125,73.375,87.375,65.75,10.875,19.375,45.375,71.6875,77.375,88.25,65.8125,55.8125,83.75,70.1875,87,96.875,125.9375,110.875,0,12.9375,38.8125,8.875,9.625,39.625,27.75,0,0,0,0,0,0,0
"22641","Dress",0,39.4375,153.375,135.0625,153.625,39.125,0,0,118.5625,221,160.875,221.5625,120.875,0,0,152.6875,202.125,68.75,213.125,154.9375,0,0,163.5,211.3125,223.0625,206.6875,179.4375,0,0,178.0625,201.3125,203,199.5625,183.1875,0,0,76,220,210.5625,214.875,71,0,0,28.0625,172.5,177.0625,166.625,40.6875,0
"13373","Pullover",0,0.9375,83.3125,165.75,59.1875,0.3125,0,0,44.5,122,118.625,117.875,34.625,0,0,83.25,123.3125,108.75,122.75,69.625,0,0,90.4375,118.9375,105.5625,104.9375,87.625,0,0,88.9375,126.6875,111.6875,102.125,89.75,0,0,91.125,128.375,119.75,108.375,91.125,0,0,82.25,100.8125,93.875,80.3125,85.0625,0
"26376","Coat",0,0.5,97.4375,225.4375,108.0625,0.1875,0,0,49.5,212.625,218.4375,224.4375,77.4375,0,0,152.9375,132.9375,207.9375,181.125,125.625,0,0,185.0625,156.6875,207.1875,194.375,167.1875,0,0,161.0625,214.3125,208.5625,209.5,154.75,0,0,221.8125,220,210.625,209.875,217.75,0,0,161.0625,204.1875,211.5,206,161.375,0
"35459","Sandal",0,0,0,0.125,0.5,5.6875,0.0625,0,0,0.0625,22.125,102.1875,123.0625,3.6875,0,0,0.625,87.5625,154.6875,25.3125,0.5625,0.0625,0,0.3125,0.5625,89.1875,106.75,67.75,0.0625,5.625,49.4375,18.25,79.5625,99.1875,95.5625,3.25,84.5,135.6875,141.5625,25.25,64.4375,99.9375,49,71.125,74.3125,27.5,0.25,27.375,40.4375
"7298","Trouser",0,79.1875,207.8125,206.5,206.3125,94.875,0,0,120.5625,207.875,206.75,208.75,129.0625,0,0,140,209.1875,205.6875,206.8125,143.875,0,0,123.5,206,199.25,200.1875,134,0,0,106.3125,203.625,22.0625,196.9375,106.9375,0,0,85.4375,206,10.6875,202.125,93.875,0,0,46.875,168.4375,12.9375,167.75,48.5625,0
"13490","Pullover",0,69.4375,169.75,134.375,167.625,68.5,0,0,147,188.25,188.3125,191.4375,148.75,0,0,179.1875,196.5,199.5,196.1875,177.625,0,0,212.375,199.875,205.625,200.625,204.875,0,0,214.5,200.375,212.8125,204.4375,216.0625,0,0,184.25,206.5,217.8125,205.125,204.1875,0,0,86.8125,127.0625,131.6875,146.375,91.8125,0
"39679","Shirt",0.25,39.9375,102.125,79.6875,119.5,48.3125,0,5.125,83.25,78.3125,111.75,122.75,77,11.8125,4.75,39.4375,112.625,88.8125,82.8125,33.625,3.25,0,0.125,90.5,71.0625,88.3125,6.9375,0,0,0.125,103.9375,65.0625,79.8125,22,0,0,17.25,115.625,80.8125,95.375,48.0625,0,0,7.5,81.125,84.5,74.0625,16.8125,0
"33155","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,25.3125,21.25,56.1875,76.1875,96.375,17.625,102.25,118.1875,130.4375,79.5625,128.8125,53,51.125,86.875,110.6875,113.0625,108.75,103.5625,86.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8639","Trouser",0,0,55.5,122.6875,58,0,0,0,0,68.125,123.75,69.8125,0,0,0,0,66.5625,139.625,70.1875,0,0,0,0,52.375,126,52.875,0,0,0,0,56.9375,122.5,52.5625,0,0,0,0,42.5,113.9375,47.0625,0,0,0,0,24.1875,104.0625,33.8125,0,0
"28759","Coat",0,0.4375,77.625,168.0625,81.625,0.125,0,0,124.3125,211.1875,212.125,212.1875,125.375,0,0,173.5,209.9375,207.375,210.3125,173.875,0,0,201.1875,218.6875,213.0625,218.625,198,0,0,214.6875,213.5,212.0625,213.25,219.0625,0,0,200.5625,209.4375,209.625,207.25,195.9375,0,0,161.25,56.1875,52.1875,58.875,167.9375,0
"18366","Dress",0,0,65.375,133.0625,143.6875,0,0,0,0,132.625,231.375,212.875,0,0,0,0,165.5625,233.25,150.5,0,0,0,0,188.0625,234.5,71.25,0,0,0,0,197.875,236.6875,76.625,0,0,0,0,191.8125,245.5625,65,0,0,0,0,155.5625,239.75,59,0,0
"34917","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.5625,51.625,41.75,0.0625,0,0,63.5625,83.625,72,156.375,121.125,41.0625,37.625,23.5,65.75,79.9375,84.25,80.3125,76.5,62.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4418","T-shirt/top",0.0625,40.375,87.6875,74.6875,80.5,26.3125,0.0625,0,124.5625,104.0625,78.75,66.5625,61.375,1.5,12.5625,86.6875,129.875,75.625,56.4375,79.875,6.875,0,0.3125,122.3125,79.25,60.125,13.25,0.0625,0,0,125.125,84.1875,62.625,15.625,0,0,1.5625,128.75,86.0625,70.0625,14.9375,0,0,8.8125,97.5625,77.5,68.25,14.75,0
"48885","Bag",0,0,1.9375,25.875,21.375,0.0625,0.0625,0.0625,0,17.9375,13.5625,24.875,0.8125,0.0625,0,4.5,59.125,88.25,103.375,24.8125,0.9375,3.1875,54.5,60.5625,122.625,140.875,120.6875,75.4375,67.8125,57.3125,78.25,91.8125,129.6875,107.6875,75.0625,62.5625,59.6875,64.875,107.9375,103.5625,87.8125,54.9375,46.75,78.4375,68.6875,67.1875,66.4375,69.0625,47.125
"1764","T-shirt/top",0.25,66.5625,119.125,131.3125,131.9375,77.375,0,27,175.3125,149.0625,145.1875,147,157.75,36.1875,60.6875,171.3125,172.5625,158.4375,160,159.5625,59.1875,0.1875,46.375,165,169.75,158.0625,53.9375,1.375,0.0625,35.75,147.25,125.75,134.75,35.1875,0.125,0.125,28.6875,174.625,166.1875,168.75,44.875,0.25,0.125,30.0625,148.3125,148.5625,142.5625,54.875,0.125
"53879","Bag",0,0,0.3125,52.9375,9.6875,0,0,0.375,0.5625,43.75,20.8125,58.3125,0.9375,0.0625,1.3125,79.1875,141.4375,135.0625,147.25,92.75,31.25,59.625,175.25,179.75,186.75,183.8125,189.375,142,142.125,195,202.25,204.0625,207.0625,206.3125,167.5625,177.5625,222.8125,209.9375,206.5,209.8125,212.125,190.125,75.9375,127.3125,60.6875,58.4375,60.5625,62.4375,47.1875
"39579","Shirt",0,4.125,24.9375,187.3125,45.9375,7.25,0,0,34.25,41,37.9375,31.0625,27.8125,0,0,47.75,65.9375,43.4375,30.4375,63.5625,0,0,60.3125,51.9375,45,28.8125,66.5,3.5,0,70.375,35.1875,47.6875,33.3125,56.75,7.6875,0,66.25,33.875,47.9375,35.25,49.0625,6.9375,0,49.25,30.875,45.3125,35.6875,37.1875,4.3125
"48892","Bag",0,0.125,38.1875,42.1875,57.5625,0,0,0.4375,0.5625,39.0625,0.625,87.0625,0.4375,0.5625,67.25,86.8125,78.25,55.8125,100.0625,89.1875,21.5,77.625,62.875,78.1875,50.9375,49.375,70.1875,7.5625,88.25,85.125,110.5,116.3125,121.5625,118,9.4375,97.625,96.875,128.375,144.5625,152.8125,140.5625,31.1875,112.0625,129.125,147.875,143.9375,139.9375,159.0625,97.0625
"497","T-shirt/top",0.3125,71.25,176.5,171.1875,186.6875,102.3125,0.1875,0,186.6875,203.375,204.125,207.625,198.3125,23.8125,22.6875,195.0625,199.875,195,193.125,196.1875,61.5,0.125,0.625,177.1875,194,194.5,36.0625,0.375,0,0.3125,183.75,196.9375,193.0625,38,0,0,2,197.4375,199.6875,197.0625,52.375,0.0625,0,4.8125,176.875,192.125,182.625,54.375,0
"707","T-shirt/top",0,22.3125,119.5,173.125,161.6875,54,0.3125,1.6875,152.6875,173.875,166.625,166.375,171.875,42.375,22.0625,149.625,162.5,165.75,163.4375,156.9375,65.625,0.125,50.1875,171.8125,171.25,169.125,103.75,1.0625,0,52.1875,163.25,161.9375,157.5,96.0625,1.375,0,49.5,160.9375,168.8125,161.1875,91.3125,1.25,0,37.125,146.5,156.75,152.4375,82.9375,0.9375
"46414","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,5.1875,36.125,73.0625,24.3125,26.6875,7.1875,43.3125,125.4375,174.375,213.8125,215.125,141.6875,32.875,36.375,52.6875,60.25,54.125,51.5,36.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51514","Bag",0,0,0,0,0,0,0,53.875,123.9375,119.5625,118.0625,121.25,127.375,92.25,141.625,195,192.8125,190.125,184.5625,180.25,118.375,151,198.5625,203.1875,208.875,192.25,183.625,91.25,145.5,187.3125,193.9375,206.0625,190.125,185.4375,93.5625,49.5625,142.75,143.125,142.5,147.5625,143.3125,54.625,0,0,0,0,0,0,0
"43277","Sneaker",0,0,0,0,0,0,0,0,0,0.0625,10.1875,53.875,0.375,0.625,0,0,0.625,114.375,111.1875,128.3125,101.5625,0.8125,0.125,73.1875,183.25,147.9375,159.4375,84.4375,118.8125,187.6875,193.5625,188.8125,202.6875,190.5,108,15.625,56.875,83.8125,81.1875,56,45.625,28.8125,0,0,0,0,0,0,0
"36053","Shirt",0.125,2.0625,30.125,134.1875,65,2.8125,0,0.1875,34.9375,158.125,72.6875,180.625,81.4375,0.1875,0,52.5,111.9375,66.8125,149.75,105.3125,0,0,74.75,61.4375,85.8125,91.8125,122.625,0,0.0625,77.4375,62.5625,88.75,99.6875,116.5,0,3.4375,68.5625,76.125,98,103.25,112.9375,3.1875,9.5625,62.125,90.9375,120.0625,113.25,85.75,16.4375
"39424","Shirt",0,0.25,48.75,85.3125,44.375,0.0625,0,0,0.25,77.125,116.5,89.125,0.1875,0,0,1.4375,116.9375,115.5,129.1875,0.125,0,0,21.0625,107.75,70.125,103.125,9.0625,0,0,33.875,113,136.375,137.875,22.625,0,0,49.25,117.6875,107.0625,113.8125,37.8125,0,0,45.4375,90.8125,101.9375,98,35.375,0
"54771","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.25,79.25,70,55.3125,0,0.0625,0.375,53.6875,203.875,211.6875,98.5,0.375,1.0625,32.5625,164.5625,207.8125,211.125,138.9375,101.25,114.375,169.3125,214.8125,209.125,214.875,166.75,39.1875,104.5,131.1875,111.625,68.625,127.5,101.5,0,0,0,0,0,0,0
"38640","Shirt",0.0625,32.875,111.9375,93.375,95.9375,17.125,0,0.25,71.125,111.5,103.1875,117.9375,64.6875,0.25,0,88.4375,117.75,109.6875,145.9375,94.6875,0,0.0625,112.1875,112.6875,110.5625,144.3125,128.1875,0,20.5,129.625,122.6875,114.75,114.5,143.4375,14.4375,25.5,147.4375,129.1875,149.125,96.625,168.8125,29.125,0.0625,16.8125,24.1875,13.5,1,119.625,15.25
"40036","Shirt",0.0625,14.5625,87.875,150.75,110.375,24.625,0.0625,12.0625,144.3125,146.75,164.25,162.6875,155.5,24.875,85.625,161.8125,159.125,148.9375,160,157.5625,107.375,4.6875,107.5,155.0625,165.5625,155.625,110.0625,15.6875,0.25,79.0625,162.5,160.125,163.75,89.1875,0.875,0.0625,83.25,159.4375,163.75,163.5,98.125,0.8125,0.625,72.0625,150.5625,157.4375,157,82.8125,1
"21985","Dress",0,0.4375,157,159.375,174.8125,62.1875,0,0,35.125,217.0625,219.375,223,131.875,0,0,75.9375,229.1875,230.25,231.75,177.3125,0,0,109.3125,196.6875,233.3125,189.625,199.375,0,0,121.9375,191.4375,235.5,234.75,183.875,0,0,13.4375,159.8125,239.25,241.8125,29.875,0,0,0.5625,136.0625,232.0625,223.8125,17.8125,0
"35359","Sandal",0,0,0,0,0,32.6875,0,0,0,19.5,77.1875,153.8125,226.3125,37.875,0,0,22.6875,16.1875,60.125,209.1875,127.1875,0,0,0,0,91.8125,196.0625,114.875,0.625,8.0625,0.1875,14.3125,115.125,235.25,112.375,23.875,182,20.3125,94.375,9.6875,234.5625,110.0625,57.1875,91.1875,87.625,19.25,2.75,96.9375,42
"36499","Shirt",0.0625,25.5625,118.9375,236.125,161.75,50.0625,0,0.4375,136.375,213,204.875,207.3125,187.25,0,0,165.625,214.8125,196.6875,198.75,211.9375,0,0,184.5625,181.625,169.9375,171.875,198.8125,15.8125,0,188.6875,150.6875,167.5,181.0625,159.25,43.1875,0,153.8125,161.6875,170.8125,175.4375,130.5625,39.0625,3,124.125,81.125,130.125,124.8125,108.0625,24.0625
"6764","Trouser",0,0,110.4375,201,159.8125,0,0,0,0,142.9375,218.6875,187.875,0,0,0,0,145.4375,192.5625,183,0,0,0,0,128.625,84.0625,195.375,0,0,0,0,112.4375,47.1875,170,0,0,0,0,108.125,39.75,130.5,0,0,0,0,81.375,6.75,93.5,0,0
"18618","Dress",0,0,159.6875,169,164.3125,3.4375,0,0,8.5625,219.125,206.125,209.4375,37,0,0,30.1875,185.5625,208.5625,188.625,48.1875,0,0,36,199.75,215.5625,194.875,44.375,0,0,0,191,223.3125,200.625,0.25,0,0,0,226.0625,229.9375,233.0625,0,0,0,0.3125,153.875,200.375,166.375,6.5625,0
"34308","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5625,86.75,90.25,64.75,37.9375,0.4375,32.75,122,38.25,42.375,94.375,72.1875,29.0625,76.1875,74.1875,68.0625,73.8125,79.9375,37.4375,11,17.5625,18.875,18.9375,18.5625,19.875,13.875,0,0,0,0,0,0,0
"53147","Bag",0,0,0,0,0,0,0,9.5625,84.25,38.5625,24.6875,24.75,30.25,63.6875,93,97.5625,53.75,52.875,52.75,54.375,106.0625,69.8125,111.6875,109.125,97.0625,80.5625,103.9375,139.1875,69.125,123.625,92.5625,87.0625,76.5,56.875,99.3125,62,118.5,113.5,130.1875,101.625,90.25,87,0,0,0,0,0,0,0
"20864","Dress",0,15.125,193.125,163.0625,192.4375,42.5,0,0,107.5625,228.3125,225.25,230.5625,155.8125,0,0,29.0625,170.9375,228.375,176.1875,74.125,0,0,0.4375,135.875,230.1875,202.25,0.3125,0,0,0.8125,173.5,235.875,232.9375,11.4375,0,0,1.0625,202.9375,240.6875,236.125,39.75,0,0,0.125,214.0625,208.875,220.375,51.8125,0
"2237","T-shirt/top",0,0.0625,21.5625,111.6875,24.5625,1,0,0,12.0625,59.875,104.75,46.6875,29.125,0,0,10,40.25,45.25,31.6875,22.875,0,0,1.625,47.9375,35.4375,36.5625,22.25,0,0,4.75,38,26.625,29.6875,22.25,0,0,16,31.25,29.25,28.5625,28.0625,0,0,19.5625,29.5,30.9375,29,27,0
"13112","Pullover",0,40.6875,106.75,108.6875,113.25,22.3125,0,0,111.9375,134.8125,131.5,138.5,82.6875,0,0,147.5,156.5625,158.3125,162.875,127.625,0,0,144.3125,154.5625,162.5,146.4375,155.375,0,0,120.25,158.5,166.75,148.75,130.75,0,0,103.5,166.625,165.4375,163.0625,129.375,0,0,87.5,77.75,75.4375,71.75,107.875,0
"39622","Shirt",0,47.5625,94.25,89.125,93.3125,45.0625,0.1875,0,87.8125,77.375,71.75,83.1875,86.4375,0.625,12.5,130.1875,66.25,51.1875,68.375,112.1875,13.375,0,28.5625,62.75,49.0625,70,32.9375,0,0,27,55.0625,50.1875,63.0625,36.0625,0,0,29.5,60.625,53.0625,54.75,38.5,0,0,18.8125,98.875,157.375,115.3125,24.375,0
