"","label","pixel1","pixel2","pixel3","pixel4","pixel5","pixel6","pixel7","pixel8","pixel9","pixel10","pixel11","pixel12","pixel13","pixel14","pixel15","pixel16","pixel17","pixel18","pixel19","pixel20","pixel21","pixel22","pixel23","pixel24","pixel25","pixel26","pixel27","pixel28","pixel29","pixel30","pixel31","pixel32","pixel33","pixel34","pixel35","pixel36","pixel37","pixel38","pixel39","pixel40","pixel41","pixel42","pixel43","pixel44","pixel45","pixel46","pixel47","pixel48","pixel49"
"57708","Ankle boot",0,0,0.75,44,103.4375,95.5625,24,0,0,1.375,96.6875,118,183.5,51.3125,0,0,0.6875,182.75,199.25,233.625,133.5625,0,0.1875,52.3125,226.9375,228.5,231.125,193.625,0.5625,18.25,191.5,227.4375,226.25,172.4375,186.6875,113,216.125,227.5625,229.5625,59.0625,61,187.8125,1.375,41.125,63.3125,39.1875,0.1875,18.4375,50.3125
"46446","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0.1875,49.375,113.375,117.5,10.3125,66.6875,74.625,141.1875,186.5,172.1875,203.375,203.375,167.5625,70.5,122.9375,126.125,126.3125,134,128.4375,92.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46901","Sneaker",0,0,0,0,0,0,0,0,0,0,0.125,85.9375,1.5,0,0,0,0,20.125,232.125,212.625,39.9375,0.0625,0.3125,20.75,168.8125,237.625,237.9375,163.8125,69.625,158.25,229.4375,235.375,241.8125,237.25,185.5625,134.5,182.9375,191.3125,192.625,186.1875,185.875,162.25,0,0,0,0,0,0,0
"11307","Trouser",0,0,105.1875,166.875,118.8125,0,0,0,0,127.3125,182,161.6875,0,0,0,0,116.625,157.5625,154.5,0,0,0,0,75.8125,138.6875,122.625,0,0,0,0,60,112.875,112.125,0,0,0,0,64.3125,79.3125,116.75,0,0,0,0,46.5625,39.0625,91.3125,0,0
"17772","Pullover",0.0625,58.5,143.5,182.5625,143.0625,56.25,0.25,0,150.0625,144.5,166.1875,142.875,158.5,0.0625,0.875,180.25,157.4375,168.25,166.8125,163.5625,24.75,16.4375,157.1875,170.1875,173.125,187.0625,135.4375,55.75,32.9375,132.25,182.5625,173.9375,176.125,157.0625,73.3125,35.8125,119.3125,187.875,184.875,181.4375,132.6875,78.5625,24,86.0625,26.0625,37.3125,31.9375,48.25,74.875
"14826","Pullover",0,63.75,153.6875,132.625,147.4375,78.3125,0.1875,0,104.5625,171.25,155.75,159.9375,122.625,0,0,129.1875,179.6875,172.1875,171.4375,148.5625,0,0,153.875,179.8125,184.5625,170.8125,181.125,0,0,167.4375,171.9375,174.1875,159.875,188.4375,0.0625,0,166,18.5,0.4375,0.8125,162.5,20.3125,0,127,18.8125,0,0.9375,125.875,25.625
"47968","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.3125,3.125,52.125,120.875,71.8125,118.1875,64.5,94.25,127.5,121.9375,144.8125,202.25,167.375,31,94.9375,128.125,124.25,65.125,101,75.75,0,2.0625,2.625,3.125,3.625,3.25,0.5,0,0,0,0,0,0,0
"12366","Pullover",0,0.0625,55.25,131.3125,72.8125,0.125,0,0,29.5625,115.125,89.5625,97.8125,19.125,0,0,73.1875,113.9375,99.25,99.4375,53.8125,0,0,72.1875,116.25,81.375,82.625,74.6875,0,0,72.4375,99.5,89.125,71.625,85.8125,0,0,73.75,107.125,94.375,83.625,88.8125,0,0,73.0625,106.4375,85.375,71.3125,81.625,0
"43662","Sneaker",0,0,0,0,0,0,0,0,0,0,3.6875,16,0,0.1875,0,3,71.625,159.3125,168.5,26.375,49.625,18.5,124.0625,188,204.6875,208.3125,201.875,152.6875,144.625,163.0625,176,194.8125,198.4375,199.3125,164.4375,14.75,64.3125,77.75,80,81,79.375,50.1875,0,0,0,0,0,0,0
"37780","Shirt",0,28.9375,57.3125,172.75,27.4375,24.9375,0,0,26.8125,46.5,162.4375,69.9375,21.375,0,0,43.25,226,216.375,205.375,89.625,0,0,65.3125,220.0625,221.6875,207.125,118.8125,0,0,80.75,203.0625,222.1875,169.5,118.625,0,0,69.25,211.5625,222.0625,188.9375,99.125,0,0,22.8125,164.3125,199.1875,132.8125,27.6875,0
"52419","Bag",0,0,0.375,42.1875,7.375,0,0,0,0,19.0625,4.125,20.875,0.1875,0,0,0.6875,38.125,0.625,17.875,2.875,0,0,44.3125,85.3125,78.5,85.0625,48,0,0,64.4375,165.5625,159.1875,174.5,80.5625,0,0,72.8125,186.3125,186.125,195.3125,84.6875,0,0,36.75,184.75,198.5,204.9375,49.5,0
"33162","Sandal",0,0,0,0,0,0,0,0,0,0,0.1875,13.125,0,0,0,0.0625,0.8125,90.9375,169.8125,143.1875,64.4375,0.8125,60.4375,120.375,12.5625,91.5625,141.8125,9.875,74.75,129.3125,131.3125,93.3125,105.5625,109.3125,75.25,2.25,14.375,12.4375,18,20.625,19.0625,12.125,0,0,0,0,0,0,0
"50187","Bag",0,0.1875,46.125,72.125,76.0625,7.625,0,0.0625,1.1875,97.6875,1.8125,8.625,98.9375,0.9375,7.0625,116.25,158.8125,115.6875,120.875,179.9375,77.8125,89.5625,188.125,193.625,195.4375,196.5625,197.8125,188.125,81.75,169.5,193.5,194.9375,198.0625,198.125,161,42.8125,185.4375,197.625,203.875,194.9375,201.375,144.9375,25.75,163.25,185.875,119.625,103.75,96.375,75.375
"30153","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.3125,39.4375,50.1875,81,11.9375,0.375,27.5,11.25,8.625,162.3125,101.1875,15.5,53.0625,77.625,69.125,104.9375,41.6875,68.3125,91.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14825","Pullover",0,1.4375,197.5625,231.25,136.5,0.5,0,0,7.875,19,57.5625,15.0625,8.125,0,0,13.4375,38.1875,119.75,40.5625,10.8125,0,0,15.5625,28.0625,64.1875,25.625,15.3125,0,0,10.6875,9.1875,13.75,10.4375,8.6875,0,0,8.6875,8.6875,13,8.5,8.5625,0,0,7.75,5.5625,8.375,5.5625,5.875,0
"48213","Bag",0,1.0625,31.3125,33.0625,49.75,11.625,0.0625,0.3125,36,6.125,0.75,1.625,40.125,26.625,30.8125,176.625,166.0625,165.375,167.25,161.625,110.625,78.5,196.625,178.3125,184.9375,183.25,195.875,130.625,106.25,205.625,183.9375,191.75,193.375,201.875,114.875,112.8125,214.9375,190.5,198.3125,202.4375,206.375,112.875,61.0625,192.0625,206.75,168.75,170.4375,166.125,82.75
"53451","Bag",0,0,17.3125,95,5.8125,0,0,0,0,64.9375,6.4375,51.4375,0,0,0,1.125,66.3125,0.9375,79.875,0.75,0,0,164.875,173.5,159.9375,176.9375,168.875,0,0,176.4375,194.875,195.375,191.1875,178.1875,0,0,172.0625,199.125,202.1875,196.5625,190.0625,0,0,146.4375,196.3125,195.5625,197.25,175.6875,0
"16865","Pullover",0,12.625,109.5625,216.9375,141.9375,40.875,0,0,114.5,223.3125,222.9375,223.1875,195.125,0,0,145.9375,228.4375,225.5,226.4375,233.4375,0,0,171.625,205.25,227,228.9375,227.8125,0.8125,0,178.6875,179.8125,227.5,233.375,188.8125,16.8125,0,165.3125,177.0625,227.0625,231.9375,155.3125,28.6875,0,120.375,88.4375,115.125,117.5,114.125,20.9375
"15447","Pullover",0,73.125,172.9375,149.8125,169.5625,46.5625,0,0,157.9375,221.3125,207.875,214.75,121.4375,0,0,165.5,214,222.4375,190.5625,162.0625,0,0,166.5625,220.4375,223.3125,176.75,162.875,0,0,188.875,231.4375,225.4375,224.5625,161.375,0,0,177.5,165.5,165.9375,169.875,166.75,0,0,117.5625,0.3125,0,0.0625,132.375,0
"55452","Ankle boot",0,0,0,0,0,0,0,0,0,0,0.25,96.625,47.875,36.5,0,0,0,35.625,187.4375,211.9375,114.1875,0.3125,1,14.8125,138.1875,193.25,209.25,112.8125,47.75,62.9375,120.8125,188.0625,214.625,207.9375,141.875,41.4375,86.0625,107.125,122.3125,115,95.5,78.625,0,0,0,0,0,0,0
"38076","Shirt",0,0,70.6875,67.0625,79.5,3.6875,0,0,9,71.0625,62.25,94.75,72.9375,0,0,30.25,68.6875,66.875,128.3125,81.625,0,0,31.1875,73.5,81.625,96.0625,47.1875,0,0,51.0625,74,77.625,80.5,0.0625,0,0,49.8125,72.5,82.125,79.5625,0,0,0,47.9375,78.6875,71.625,74.4375,1.9375,0
"56132","Ankle boot",0,0,0,0,0,0,0,0,0,0.25,15.5,116.5,109.6875,104.5,0,0,0.8125,111,176,197.125,146.6875,0.125,0.9375,62.125,193.625,189.875,214.1875,175,53.8125,137.6875,185.25,192.5,215.75,214.25,199.5,191.1875,216.1875,209,218.3125,158.625,60.8125,18.9375,8.5,47.75,51.3125,16.5625,0,0.1875,0.125
"47017","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,3.375,58.25,44.625,3.1875,48.625,42.4375,54.0625,102.25,125.3125,117.0625,127.1875,123.625,31.75,48.75,58.9375,65.875,69.375,64.6875,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29111","Coat",0,6.875,92.4375,175.875,91.25,6.4375,0,0,115.5625,204.25,202.75,206.375,105.75,0,0,171.125,211.5625,201.75,203.0625,159.9375,0,0,196.375,214.1875,208.5,204.875,198.125,0,0,205.1875,215.4375,213,209.9375,211.875,0,0,205.5625,127.25,140.5,130.625,211.8125,0,0,146.4375,0.5,0.4375,0.6875,147.1875,0
"15277","Pullover",0,58.1875,152,170.8125,144.375,55.625,0,0,150.5,184.75,167.5,162.875,135,0,0,170.125,195.9375,174.0625,168.6875,152.1875,0,0,185.4375,185.0625,179.375,163.625,169.625,0,0,171.875,174.625,182.5,170.4375,160.375,0,0,145.6875,187.6875,187.625,187.375,143.1875,0,0,125.3125,56.1875,56.9375,59.0625,116.8125,0
"47870","Sneaker",0,0,0,0,0,0,0,0,0,0,0.1875,39.3125,3.875,0.25,0,0,0.375,7.125,180.4375,195.375,69.5625,0.5625,0.875,69.5625,144.875,197.875,207.375,129.3125,50.5,99.3125,157.75,199.4375,204.3125,179.6875,147.5,12.5,17.5,19.8125,16,20.875,19.875,12.625,0,0,0,0,0,0,0
"4536","T-shirt/top",0.5,66.5,122.1875,154.0625,127.625,72.5,0.1875,12.1875,135.75,125.6875,131.75,125.75,134.0625,13.1875,49.75,154.625,135.625,130.875,128.0625,159.9375,37.9375,3.0625,30.125,133.3125,128.125,126.4375,74.8125,9.5625,0.125,5,131.375,129.625,126.375,45.125,0,0,18.5625,129.375,127.1875,128.625,48.75,0,0,24.75,122.875,123.625,128.3125,50.25,0
"26214","Coat",0,28.9375,137.8125,219.8125,118.4375,19.3125,0,0,142.0625,213.3125,206.125,212.1875,127.0625,0,0,189.6875,214.8125,209.125,213.4375,172.1875,0,0,213.125,220.3125,222.25,219.9375,196.1875,0,0,172.75,192.5625,198,159.0625,195.3125,0,0,168.875,0.75,0.8125,1.375,186.9375,0,0,152.0625,0.1875,0,1.0625,141.6875,0
"34680","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,2.3125,51.25,71,11.1875,3.0625,0.1875,33.25,39.9375,39.625,104.6875,64.3125,57.5,56.3125,81.8125,80.375,70.3125,75.1875,78.375,54.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48434","Bag",0,0,41.1875,60.5,42.4375,0.0625,0,0,0.8125,74.5,0.75,61.4375,0.8125,0,54.1875,95.8125,138.375,82.25,130.4375,90.3125,43.875,104.3125,165.5625,160.9375,182.25,187.5625,160.6875,160.8125,96.1875,161.4375,173.875,163.5,157,158.125,137,80.5625,189.1875,177.75,170.1875,177.4375,167.125,91.375,69.625,107.9375,125.875,137.375,151,148.5,59.6875
"19907","Dress",0,25.25,201.875,152.0625,198.8125,29.3125,0,0,57,210.8125,229.375,226.5625,56.75,0,0,0.625,132.0625,232.625,172.6875,0.125,0,0,0.9375,143.0625,235.125,171.375,0.375,0,0,0.0625,168.625,236.8125,194.8125,0.625,0,0,0.5625,190.75,238.6875,233.5625,0.625,0,0,0.625,176.5,212.5,224.75,14.75,0
"30447","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.1875,71.0625,132.0625,120.5625,62.8125,0.25,101.375,137.1875,140.5,141.5,138.875,43.125,82.5,130.5,148.125,124.6875,118.0625,147.1875,84.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57481","Ankle boot",0,0,0,0,0,0,0,0,0,0,4,60.6875,68.625,38.3125,0,0,0.125,76.125,213.9375,224.375,96.1875,0,0.6875,41.8125,195.125,236,236.75,119.25,45.1875,90.3125,160.5,230.75,226.4375,227.75,153.25,91.0625,169.75,195.625,146,130.375,195.0625,152.875,0,0,0,0,0,0,0
"20604","Dress",0,0,95.375,136.625,124.5,14.875,0,0,4.0625,128.4375,176.375,122.5625,36.0625,0,0,0,118.125,149.125,163.5625,1.8125,0,0,0,92,140.25,121.1875,4.9375,0,0,0.5625,113.875,191.3125,127.8125,0.3125,0,0,0.0625,98.625,196.0625,94.6875,0.125,0,0,0,47.3125,157.8125,63.1875,0,0
"16184","Pullover",0,13.75,48.3125,89.375,43.75,11.75,0,0,35.25,23.8125,20.25,19.9375,35.9375,0,0,53,53.75,35.875,21.375,60.6875,0.3125,0.3125,55.1875,56.5625,41.125,28.875,71.1875,2.8125,2.75,77.875,33.75,42.3125,35.375,69.6875,7.6875,6.5,98,23.6875,40,31.5625,75.875,23.625,0.75,40.9375,0.125,0,0,41.3125,6.9375
"51138","Bag",0,0.125,33.75,30.875,31.75,0.125,0,0.1875,45.8125,13.9375,0.8125,32.625,33.625,0.125,40.25,48.375,27.1875,31.1875,32.6875,53.6875,52,49.3125,42.25,40.875,42.375,44.875,49.875,75.75,46.4375,41.5625,46.125,120.25,43.5625,52.8125,73.125,38.25,39.4375,41.8125,100.5,44.625,50.375,58.25,21.5625,38.0625,40.5625,42.875,41.1875,41.4375,29.875
"38686","Shirt",0,1.5625,18.4375,137.9375,33.6875,3.75,0,0,41.25,35.0625,32.375,34.0625,49.125,0,0,43.9375,54.625,34.5,46.9375,60.0625,0,0,50.4375,51.625,41.75,57.875,47.8125,2.5,0,48.8125,49.25,46.125,61.0625,40.4375,8.75,0,47.5,56.4375,51.5625,65.9375,33.5625,13.1875,0,34.1875,45.375,52.8125,54.8125,25.9375,15.625
"49057","Bag",0,0.0625,33.25,41.1875,49.5625,0.5625,0,0.125,10.4375,60.0625,0.5625,78.375,11.4375,0.1875,33.25,196.375,181.5625,167,185.375,193.875,34.5,93.5625,183.4375,182.25,182,181.0625,186.625,80.8125,124.125,185.9375,196.5625,199.125,197.3125,198.875,103.9375,124,185.875,201.875,204.9375,205.25,201.4375,80.875,77.25,179.4375,167.9375,143.625,143.625,141.8125,32.125
"30809","Sandal",0,0,0,0,0.0625,10.6875,0.1875,0,0,0.1875,1.1875,5.5625,100.5625,1.5625,0,0.25,0.25,56,95.5625,105.625,69.5,0.1875,1.25,0.3125,0.0625,110.1875,140.9375,60.6875,25.8125,140.75,58.9375,82.5625,95.25,52.875,43.4375,90.375,137.8125,131.5625,100.75,50.0625,52.5625,38.3125,5.3125,18.5,22.625,20.4375,17.5,25.3125,20.5625
"32273","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,8.625,27.6875,7.4375,0.25,0,0,53.25,112.5625,98.5,161.5,105.4375,69.3125,71.3125,2.5625,20.25,28.5625,25.625,21.5,12.375,3.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31580","Sandal",0,0,0.25,0,0.5625,23.6875,0.375,0,0,1.25,59.875,110.125,156.125,2.25,0,0,12.3125,121.625,155.3125,104.75,86.5625,0,0.625,15.0625,1.3125,89.5625,213.5625,150.0625,0.5625,102,81.25,62.75,209.9375,213.9375,118.8125,145.25,201.6875,202.125,214.125,212.25,211.0625,108.9375,26,89.1875,102.1875,91.4375,69.1875,76.3125,38.125
"52448","Bag",1.5625,46.5,16,10.875,16,22.375,25.5,72.3125,175.6875,174.75,170.75,171.0625,164,149.5625,47.3125,191.8125,175.1875,171.8125,158.375,164.375,114.25,36.5625,191.9375,182.5,174.75,169,167.625,101.0625,10,185.75,182.875,180.375,172.375,172.8125,94.125,79.875,188,192,193.0625,193.125,183.0625,96.625,25.125,57.9375,31.4375,10.4375,11.375,18.625,18
"56962","Ankle boot",0,0,0,0,0,0,0,0,0,0.25,12.75,123.9375,99.875,72.125,0.125,0,0.8125,116.125,198.1875,181.8125,81.6875,0.375,0.8125,60.25,168,185.375,172.125,99.125,37.125,59.1875,134.25,199.5,192.625,178.3125,129.9375,111.125,167.8125,187.625,154.5,141.125,180.5,138.875,0,0,0,0,0,0,0
"5125","T-shirt/top",0.0625,156.25,188.75,155.125,186,140.0625,0.375,7.5,224.875,215.6875,213.1875,212.875,221.1875,8.25,49.3125,194.9375,208.0625,219,214.9375,187.25,52.125,73.1875,155,218.9375,218.5,224.4375,143.625,85.125,99.625,140.4375,228.125,218.6875,224.1875,157.375,102.625,22.625,83.8125,221.8125,219.9375,219.125,104.5,30.4375,0,58.75,209.3125,220.4375,204.5625,67.1875,0
"50570","Bag",0,0,19.6875,83.375,40.875,0.25,0,0.0625,1,91.1875,16.125,78.25,1,0.5625,30.5,156.875,198.5,175.75,195,172.75,89.0625,104.625,214.6875,214.4375,217.6875,219.5,227.625,176.625,128.625,218.5625,214.375,218.5625,222.375,228.1875,192.3125,128.875,226.875,226.25,226.5,226.9375,228.8125,201.125,75.1875,181.75,194.5625,183.875,182.3125,181.8125,138.125
"23919","Dress",0,22.5625,82.0625,107.4375,118,37.875,0,0,74.5,106.5,55.3125,125,88,0,0,0.125,99.4375,70.625,113,0.125,0,0,0.125,128.4375,145.1875,136.3125,0.375,0,0,0.5,153.375,202.8125,147.75,16.625,0,0,0,149.0625,141.125,129.3125,37.125,0,0,1.6875,125.8125,131.625,140.75,47.0625,0
"26332","Coat",0,6.75,62.8125,166,81.875,10.5625,0,0.375,58.875,86.8125,119.5625,86.1875,72.5625,0.125,0,81.4375,86.5625,93.0625,83.75,109.625,0,0,112.0625,91.9375,108.25,90.6875,111.3125,3.3125,0,118.1875,79.6875,113.0625,95.1875,120.5,19.4375,0.0625,140.25,127.6875,140.625,134.1875,136.5625,24.8125,0.6875,138.875,54.0625,53.6875,54.0625,128.6875,30.5625
"7669","Trouser",0,0,75.875,125.5625,80.25,0,0,0,0,53,125.8125,49.4375,0,0,0,0,46.625,106.5625,44.25,0,0,0,0,38.8125,107.0625,42.6875,0,0,0,0,55.875,92.1875,75.8125,0,0,0,0,80.8125,88.4375,110,0,0,0,0,78.5,86.125,102.6875,0,0
"51176","Bag",0,0.25,73.875,91.125,73.25,0.1875,0,0.6875,1.9375,133.875,1.25,122.375,0.3125,0.375,95.125,170.9375,188.8125,175.3125,193.5625,167.625,69.9375,171.5625,199.6875,204.75,211.5625,205.125,207.9375,137.25,152.4375,199.875,196.6875,201.6875,201.5,204.9375,166.8125,142.625,201.8125,200.8125,199,204.75,205.6875,140.8125,97.8125,160.9375,162.125,161.75,163.9375,163.25,84.375
"10236","Trouser",0,0,107.4375,181,149.6875,0,0,0,0,126.75,196.3125,173.875,0,0,0,0,116.5,159.75,170,0,0,0,0,105.3125,115.0625,164.5,0,0,0,0,102.9375,64,158.3125,0,0,0,0,105.6875,50.625,155.9375,0,0,0,0,89.625,49.3125,147.625,0,0
"46148","Sneaker",0,0,0,0,0,0,0,0,0,0.125,6.375,76.375,22.3125,0.1875,0,0,0.3125,52,182,158.3125,74.375,0.9375,0.625,63.3125,125.875,151.75,150.0625,82.8125,83.1875,112.9375,144.125,158.8125,156.625,159.4375,106.4375,42.3125,94.375,124,117.8125,124.3125,127.8125,94.3125,0,0,0,0,0,0,0
"37633","Shirt",0.0625,17.375,106.375,162.875,97.8125,13.4375,0.25,0.25,143.25,153.5625,149.3125,144.3125,125.0625,0.125,48.5,167.875,146.75,146,132.6875,140.875,40.8125,0,71.375,142.8125,141.625,134.9375,59.8125,0,0,56.625,134.125,130.125,142.375,49.375,0,0.0625,49.1875,138.6875,127.1875,148.5,56.1875,0,0,30.3125,112.5625,133.125,131.0625,39.5,0
"5371","T-shirt/top",0,9.0625,135.9375,135.8125,136.6875,8.5625,0,0,11.625,106.375,140.8125,134.1875,19.0625,0,0,3.375,108.125,108.125,144.5,3.625,0,0,3.4375,98.625,105.375,146.4375,3.25,0,0,21.9375,95.875,106.375,141.625,34.625,0,0,42.625,98.8125,114,132.75,69.875,0,0,45.5,97.125,108.75,113.75,70.875,0
"31550","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,22.9375,6.875,101.1875,95.1875,95.1875,27.9375,0.6875,106.8125,118.625,153.25,161.5,127.5,10.875,41.125,90.375,113.5,67.875,72.25,57.875,59.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52389","Bag",0.6875,0.875,29.3125,49.5625,30.125,0.875,0.8125,77.625,107.6875,146.625,106.375,150.625,112.75,97.8125,128.8125,178.625,177.9375,180.5625,182.5,185.125,167,133.3125,188.8125,182.125,185.4375,188.1875,189.6875,177.0625,134.3125,182.875,174.5,160.375,167.75,157.3125,180.1875,111.1875,190.125,182.125,184.75,182.625,189.6875,162.875,12,47.125,50.5625,81.125,97.4375,51.0625,26.8125
"38390","Shirt",0.25,63.75,152.5,92.1875,107.3125,125.5625,0.4375,0,120.25,181.25,34,125.75,150.75,18.0625,0,154.625,157.8125,146.4375,128.125,170.3125,41.625,3.4375,138.5625,166.4375,92.5625,111.25,154.5,39.375,13.4375,137.6875,166,83.75,106.375,172.8125,36.4375,27.5,137.8125,163.3125,95.8125,103.125,198.375,50,13,98.9375,54.0625,84.1875,64.6875,78.875,57.1875
"16453","Pullover",0,37.5625,140.0625,152.375,148.625,74.3125,0,0,85.1875,135,136.625,134.3125,142.1875,0,0,122.5,131.375,121,121.5625,168.4375,9.8125,0,131.8125,121,122.875,120.5625,159.125,28,0,138.1875,110.0625,127.4375,118.8125,139.25,32.5,0,39.8125,115.125,126.1875,123.5,82.9375,7.3125,0,7.3125,101.1875,117.6875,113.6875,49.4375,0.1875
"12665","Pullover",0,0.1875,117.1875,215.4375,169.9375,6.375,0,0,61.0625,224.5625,214.625,221.9375,136.5625,0,0,114,218.5625,203.4375,213.25,171.9375,0,0,127.1875,234.6875,229.1875,230.5,191.8125,0,0,149.125,231.5,231.1875,230.9375,216,0,0,161.6875,202,236.8125,228.75,203.625,0,0,153.375,40.5,32.1875,31.25,169.75,0
"12361","Pullover",0.0625,24.875,69.0625,90.1875,80.5,38.875,0.1875,0,111.5625,96.75,89.75,102.5,114.9375,9.75,9.1875,128.1875,113.3125,101.0625,111.75,139.0625,39,23.4375,145.3125,121.625,109.3125,118,158.375,52.5625,28.8125,154.1875,100.0625,113.75,146.375,154.1875,59.375,27.25,105.0625,53.5,50.3125,50.8125,101.3125,56.875,19.4375,71.3125,0.25,0,0.125,61.5625,38.9375
"18883","Dress",0,0,22.4375,177.1875,91.625,0,0,0,0,39.6875,222.25,121,0,0,0,0,71.4375,220.125,166.4375,0,0,0,0,104.75,221.9375,180.0625,0,0,0,0,120.375,225.625,197.9375,0,0,0,0,139.3125,230,213.8125,0,0,0,0,138.4375,200.8125,186,0,0
"38077","Shirt",0,4.8125,19.75,189.8125,74.25,19.25,0.1875,0,31.1875,34.6875,50.6875,45.1875,58,7.8125,3.0625,48.375,31,37.9375,45.25,69.625,16.5,0.0625,7.5625,32.3125,40.1875,49.3125,23.6875,0,0,0,35.75,41.625,50.125,29.4375,0,0,0,36.25,46.75,54.75,33.75,0,0,0.125,31.75,46.4375,56.3125,25.0625,0
"1646","T-shirt/top",0.25,49.8125,136.0625,150.1875,132.1875,43.1875,0.25,0,118.25,129.9375,144.9375,147.25,106.5,0.0625,0,146.4375,153.75,157.6875,162.5,148.75,0,2.75,180.4375,148.0625,150.75,149.6875,178.6875,1.6875,25.125,184.0625,154.4375,156.9375,139.6875,170.375,23.6875,29.5625,154.8125,171.1875,149.5625,145.25,167.5625,25.375,0.0625,47.1875,156.5,160.6875,160.5,49.0625,0.0625
"4050","T-shirt/top",0,0,123,129.375,141.375,8.625,0,0,5.1875,162.6875,166.8125,166.25,42.5625,0,0,11.75,180.875,159.1875,167.4375,49.9375,0,0,0,183.3125,168.1875,178.5625,28.625,0,0,0,174.8125,166.125,171.0625,34.875,0,0,17.8125,184.0625,180.9375,175.125,69.8125,0,0,40.1875,184.5625,184,177.125,84.9375,0
"47159","Sneaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,126.6875,85.25,44.3125,90.625,4,52.9375,201.5,223.75,226.5625,230.125,187,142.3125,188.375,211.3125,208.6875,206.5,195.875,160.75,1.6875,13.1875,16.5,13.5,11.4375,1.8125,0,0,0,0,0,0,0,0
"18403","Dress",0,0,170.0625,185.875,180,0,0,0,1.875,202.75,226.5,202,13.4375,0,0,31.1875,165.1875,223.25,177.125,52,0,0,13.9375,152.75,227.375,168,18.625,0,0,0.9375,137.3125,226.9375,157.9375,0,0,0,0.875,136.375,227.0625,155.625,0,0,0,0.875,109.375,214.6875,128.1875,0.4375,0
"26021","Coat",0,4.1875,149.375,199.25,138.3125,11.125,0.0625,0.1875,152.4375,201.9375,197,194.8125,178.5,0.6875,0.5,218.9375,210.0625,198.3125,196.3125,209.125,32.6875,22.125,230.1875,214.5625,203.1875,192.9375,213.125,55.4375,36.875,207.0625,216.8125,210.5,202.1875,198.1875,77.4375,31.375,211,226.0625,216.375,208.125,197.75,87.0625,19.75,152,138.5625,161.3125,133.0625,110.6875,83.5
"51162","Bag",0,0,0,0,0,0,0,0,0,0.125,6.5625,0.25,0,0,0,0,27.75,60.5,10.4375,0.25,0,0.375,3.75,41.0625,0.1875,48.625,0.3125,0.125,87.625,138.125,123.875,118.5625,132.3125,116.6875,79.625,89.6875,114.1875,126.3125,114.75,125.4375,116.1875,81.75,0,0,0,0,0,0,0
"22571","Dress",0,0,39.25,54.125,42.5625,5.6875,0,0,0.125,58.0625,42.9375,58.6875,21.1875,0,0,17.4375,121.6875,58.5625,86.125,68.8125,0,0,3.625,74.125,67.6875,81.1875,36.75,0,0,0,48.0625,81.375,79.375,0,0,0,0.1875,56,90.5,84.8125,0.1875,0,0,0.5625,69.5,134.9375,108.8125,0.25,0
"9823","Trouser",0,0,108,204.0625,161.6875,0,0,0,0,156.3125,225.875,208.6875,0,0,0,0,171.8125,216.4375,199.75,0,0,0,0,174.3125,151.9375,188.5,0,0,0,0,168.5625,102.8125,178.1875,0,0,0,0,96.375,137.375,167.25,0,0,0,0,8,156.0625,131.3125,0,0
"32894","Sandal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,2.5625,16.625,16.25,0,0,0.3125,49.625,8,57,66.1875,25.375,5.625,56.875,88.4375,95.6875,94.5,28.375,24.375,84.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2858","T-shirt/top",0.3125,58.8125,167.75,197,190.625,85.5,0,0,192.5,220.1875,221.5,221.6875,226.125,30.75,19.875,217.6875,220.125,219.5,221,227.875,75.375,0.1875,24.3125,224.5,220.5,219.375,83.125,0.1875,0,19.8125,223,220.5,219.375,89.1875,0,0,19.25,224.5,220.75,219.3125,99.4375,0,0,19.75,213.5625,212,210.125,99.6875,0
"3103","T-shirt/top",0,12.6875,30.375,54.125,25,11.125,0,0,38.75,32.8125,21.75,21.375,20.375,0,0,10.625,69,53.5,72.5625,10.8125,0,0,0.0625,107.5625,122.875,66.3125,3.75,0,0,0.25,103.6875,109.9375,70.0625,5.1875,0,0,9.9375,76.6875,25.0625,23.875,14.75,0,0,5.5625,88.625,56.8125,46.625,10,0
